CUST_CODE,CUST_LIFESTAGE_LABEL,CUST_LIFESTAGE_CD,CUST_PRICE_SENSITIVITY_LABEL,CUST_PRICE_SENSITIVITY_CD,Start_Date,Last_Date,FQ,Total_Spend,MTBP,Life_Time,ARPU,CLTV,BASKET_SIZE_L,BASKET_SIZE_M,BASKET_SIZE_S,BASKET_PRICE_SENSITIVITY_LA,BASKET_PRICE_SENSITIVITY_MM,BASKET_PRICE_SENSITIVITY_UM,BASKET_PRICE_SENSITIVITY_XX,BASKET_TYPE_Full Shop,BASKET_TYPE_Small Shop,BASKET_TYPE_Top Up,BASKET_TYPE_XX,BASKET_DOMINANT_MISSION_Fresh,BASKET_DOMINANT_MISSION_Grocery,BASKET_DOMINANT_MISSION_Mixed,BASKET_DOMINANT_MISSION_Nonfood,BASKET_DOMINANT_MISSION_XX
CUST0000880331,Other,5,UP Market,2,2006-08-09 00:00:00,2006-08-09 00:00:00,1,2.32,0,706,2.32,1637.92,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000880889,Other,5,Mid Market,1,2006-07-01 00:00:00,2006-07-01 00:00:00,1,10.06,0,745,10.06,7494.7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000881135,Pensioners,4,Mid Market,1,2007-04-20 00:00:00,2007-07-17 00:00:00,2,27.97,44,452,13.985,6321.22,0.5,0.5,0,0,0.5,0.5,0,0,0,1,0,0,0,0.5,0.5,0
CUST0000881224,Young Adults,0,Mid Market,1,2007-09-22 00:00:00,2007-09-22 00:00:00,1,28.56,0,297,28.56,8482.32,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000881252,Young Families,2,UP Market,2,2007-10-23 00:00:00,2007-10-23 00:00:00,1,17,0,266,17,4522,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000881440,Young Families,2,Mid Market,1,2006-06-15 00:00:00,2006-10-11 00:00:00,2,2.11,59,761,1.055,802.855,0,0,1,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000881765,OA,1,Mid Market,1,2007-04-13 00:00:00,2008-06-14 00:00:00,12,245.39,35.66666667,459,20.44916667,9386.1675,0.916666667,0.083333333,0,0,0.833333333,0.166666667,0,0,0.083333333,0.916666667,0,0.5,0.083333333,0.416666667,0,0
CUST0000881844,Other,5,Less Affluent,0,2006-09-05 00:00:00,2006-09-05 00:00:00,1,38.92,0,679,38.92,26426.68,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000882175,Pensioners,4,Less Affluent,0,2007-11-21 00:00:00,2007-11-21 00:00:00,1,0.03,0,237,0.03,7.11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000882824,Older Adults,3,Less Affluent,0,2006-08-06 00:00:00,2006-08-06 00:00:00,1,1.66,0,709,1.66,1176.94,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000882908,Young Families,2,UP Market,2,2007-02-10 00:00:00,2007-10-23 00:00:00,2,28.25,127.5,521,14.125,7359.125,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0,0
CUST0000883617,Young Adults,0,UP Market,2,2006-07-09 00:00:00,2006-07-09 00:00:00,1,25.3,0,737,25.3,18646.1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000883628,Other,5,Less Affluent,0,2006-07-11 00:00:00,2006-07-11 00:00:00,1,21.09,0,735,21.09,15501.15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000883629,Other,5,Mid Market,1,2008-01-13 00:00:00,2008-06-30 00:00:00,3,21.76,56.33333333,184,7.253333333,1334.613333,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0,0,0.666666667,0.333333333,0,1,0,0,0,0
CUST0000883901,Other,5,Unclas,3,2006-08-21 00:00:00,2006-08-21 00:00:00,1,9.13,0,694,9.13,6336.22,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000884144,Young Families,2,Less Affluent,0,2007-08-07 00:00:00,2007-08-07 00:00:00,1,0.63,0,343,0.63,216.09,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000884311,Other,5,UP Market,2,2006-04-21 00:00:00,2008-06-22 00:00:00,48,935.02,16.52083333,816,19.47958333,15895.34,0.458333333,0.083333333,0.458333333,0.0625,0.625,0.3125,0,0.291666667,0.520833333,0.1875,0,0.5,0.291666667,0.166666667,0.041666667,0
CUST0000884358,Other,5,UP Market,2,2006-08-07 00:00:00,2007-05-11 00:00:00,6,74.36,46.16666667,708,12.39333333,8774.48,0.166666667,0.666666667,0.166666667,0.5,0.5,0,0,0.166666667,0.833333333,0,0,0.166666667,0,0.666666667,0.166666667,0
CUST0000884926,Other,5,Mid Market,1,2006-06-01 00:00:00,2008-07-06 00:00:00,48,428.85,15.95833333,775,8.934375,6924.140625,0.333333333,0.166666667,0.5,0.354166667,0.4375,0.145833333,0.0625,0.208333333,0.604166667,0.1875,0,0.395833333,0.1875,0.229166667,0.1875,0
CUST0000885157,Pensioners,4,Mid Market,1,2007-04-02 00:00:00,2007-04-10 00:00:00,2,9.54,4,470,4.77,2241.9,0,0,1,0.5,0,0.5,0,0,1,0,0,1,0,0,0,0
CUST0000885185,Other,5,Less Affluent,0,2007-11-22 00:00:00,2008-06-26 00:00:00,7,105.29,31,236,15.04142857,3549.777143,0.714285714,0.285714286,0,1,0,0,0,0.428571429,0,0.571428571,0,0.714285714,0,0.285714286,0,0
CUST0000885309,Young Adults,0,UP Market,2,2007-04-17 00:00:00,2008-03-29 00:00:00,4,4.69,86.75,455,1.1725,533.4875,0,0,1,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000885541,OA,1,UP Market,2,2006-08-11 00:00:00,2006-08-11 00:00:00,1,0.67,0,704,0.67,471.68,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000885717,Young Families,2,Mid Market,1,2006-04-25 00:00:00,2008-07-06 00:00:00,61,2050.53,13.16393443,812,33.6152459,27295.57967,0.803278689,0.06557377,0.131147541,0.114754098,0.770491803,0.114754098,0,0.491803279,0.196721311,0.31147541,0,0.639344262,0.163934426,0.196721311,0,0
CUST0000885891,Young Adults,0,UP Market,2,2006-04-29 00:00:00,2008-06-25 00:00:00,148,1454.42,5.324324324,808,9.827162162,7940.347027,0.236486486,0.513513514,0.25,0.033783784,0.290540541,0.668918919,0.006756757,0,0.689189189,0.310810811,0,0.817567568,0.02027027,0.087837838,0.074324324,0
CUST0000886179,Other,5,UP Market,2,2008-04-06 00:00:00,2008-04-06 00:00:00,1,8.39,0,100,8.39,839,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000886224,Young Adults,0,Mid Market,1,2007-09-07 00:00:00,2008-06-10 00:00:00,29,1340.97,9.551724138,312,46.24034483,14426.98759,1,0,0,0.24137931,0.75862069,0,0,0.827586207,0,0.172413793,0,0.275862069,0.034482759,0.689655172,0,0
CUST0000886714,OA,1,Mid Market,1,2007-11-03 00:00:00,2007-11-03 00:00:00,1,25.3,0,255,25.3,6451.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000886802,Young Families,2,Mid Market,1,2006-09-26 00:00:00,2008-04-18 00:00:00,9,258.38,63.33333333,658,28.70888889,18890.44889,0.444444444,0.444444444,0.111111111,0,0.555555556,0.444444444,0,0.333333333,0.666666667,0,0,0.777777778,0,0.222222222,0,0
CUST0000888511,Young Families,2,Mid Market,1,2007-11-20 00:00:00,2007-11-20 00:00:00,1,2.24,0,238,2.24,533.12,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000888794,Other,5,Mid Market,1,2006-09-06 00:00:00,2008-07-02 00:00:00,3,3.39,221.6666667,678,1.13,766.14,0,0,1,0.333333333,0.666666667,0,0,0,1,0,0,0.333333333,0,0,0.666666667,0
CUST0000889222,Other,5,Mid Market,1,2007-09-10 00:00:00,2007-09-16 00:00:00,6,74.84,1,309,12.47333333,3854.26,0.166666667,0.5,0.333333333,0.166666667,0.333333333,0,0.5,0.166666667,0.833333333,0,0,0,0.166666667,0.166666667,0.666666667,0
CUST0000889983,Other,5,Mid Market,1,2006-06-26 00:00:00,2006-06-26 00:00:00,1,133.99,0,750,133.99,100492.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000890061,Pensioners,4,Mid Market,1,2006-04-15 00:00:00,2008-07-05 00:00:00,90,787.24,9.022222222,822,8.747111111,7190.125333,0.8,0.2,0,0.055555556,0.577777778,0.355555556,0.011111111,0,0.322222222,0.666666667,0.011111111,0.444444444,0.266666667,0.277777778,0,0.011111111
CUST0000890382,OA,1,Unclas,3,2006-04-16 00:00:00,2006-04-16 00:00:00,1,20.19,0,821,20.19,16575.99,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000890409,Other,5,Less Affluent,0,2006-09-29 00:00:00,2006-11-19 00:00:00,2,7.63,25.5,655,3.815,2498.825,0,0.5,0.5,0.5,0.5,0,0,0,1,0,0,0.5,0,0,0.5,0
CUST0000890429,Pensioners,4,Unclas,3,2006-07-06 00:00:00,2008-06-01 00:00:00,5,9.28,139.2,740,1.856,1373.44,0,0.2,0.8,0,0.2,0.8,0,0,1,0,0,0,1,0,0,0
CUST0000890945,OA,1,UP Market,2,2007-11-19 00:00:00,2007-11-19 00:00:00,1,6.32,0,239,6.32,1510.48,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000891571,Other,5,Mid Market,1,2007-01-12 00:00:00,2008-06-15 00:00:00,32,944.75,16.25,550,29.5234375,16237.89063,1,0,0,0.21875,0.6875,0.09375,0,0.75,0,0.25,0,0,0,1,0,0
CUST0000891916,Young Adults,0,UP Market,2,2007-07-14 00:00:00,2007-07-14 00:00:00,1,4.25,0,367,4.25,1559.75,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000892395,Young Adults,0,UP Market,2,2007-06-25 00:00:00,2007-06-25 00:00:00,1,14.58,0,386,14.58,5627.88,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000892494,Other,5,Mid Market,1,2006-11-03 00:00:00,2008-06-30 00:00:00,10,62.23,60.5,620,6.223,3858.26,0.2,0.7,0.1,0,0.8,0.2,0,0,0.8,0.2,0,0.4,0.5,0.1,0,0
CUST0000892803,Other,5,Mid Market,1,2006-11-11 00:00:00,2008-05-31 00:00:00,7,50.55,81,612,7.221428571,4419.514286,0.285714286,0.428571429,0.285714286,0.428571429,0.428571429,0.142857143,0,0,0.571428571,0.285714286,0.142857143,0,0.285714286,0.571428571,0,0.142857143
CUST0000892895,OA,1,Less Affluent,0,2007-02-05 00:00:00,2008-03-21 00:00:00,2,1.89,205,526,0.945,497.07,0,0,1,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000892934,Other,5,Less Affluent,0,2006-05-19 00:00:00,2006-05-19 00:00:00,1,25.91,0,788,25.91,20417.08,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000893300,Pensioners,4,Mid Market,1,2007-02-14 00:00:00,2008-05-20 00:00:00,4,6.36,115.25,517,1.59,822.03,0,0.75,0.25,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0.5,0,0.5
CUST0000893334,Young Families,2,Mid Market,1,2006-12-04 00:00:00,2008-04-30 00:00:00,11,102.62,46.63636364,589,9.329090909,5494.834545,0.545454545,0.272727273,0.181818182,0.272727273,0.636363636,0,0.090909091,0,0.363636364,0.636363636,0,0.636363636,0,0.181818182,0.181818182,0
CUST0000894238,Young Adults,0,UP Market,2,2007-06-23 00:00:00,2007-07-01 00:00:00,3,65.26,2.666666667,388,21.75333333,8440.293333,0,1,0,0,0.666666667,0.333333333,0,0,1,0,0,0,1,0,0,0
CUST0000894284,Other,5,Mid Market,1,2008-01-16 00:00:00,2008-03-06 00:00:00,3,37.76,16.66666667,181,12.58666667,2278.186667,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0
CUST0000894317,Other,5,Mid Market,1,2006-10-08 00:00:00,2006-10-08 00:00:00,1,0.35,0,646,0.35,226.1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000894811,OA,1,Less Affluent,0,2007-06-28 00:00:00,2007-10-23 00:00:00,2,11.58,58.5,383,5.79,2217.57,0,0.5,0.5,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000894963,Young Families,2,Mid Market,1,2006-07-25 00:00:00,2007-03-22 00:00:00,3,58.94,80,721,19.64666667,14165.24667,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,0,0,0
CUST0000895134,Other,5,UP Market,2,2007-06-24 00:00:00,2007-06-24 00:00:00,1,4.8,0,387,4.8,1857.6,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000895258,Other,5,Mid Market,1,2006-04-19 00:00:00,2008-06-29 00:00:00,26,236.52,30.84615385,818,9.096923077,7441.283077,0.384615385,0.346153846,0.269230769,0.269230769,0.538461538,0.192307692,0,0,0.538461538,0.461538462,0,0.5,0.230769231,0.230769231,0.038461538,0
CUST0000895459,Other,5,Less Affluent,0,2006-12-23 00:00:00,2007-11-19 00:00:00,2,44.2,165.5,570,22.1,12597,1,0,0,1,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0
CUST0000895635,Other,5,Less Affluent,0,2008-03-19 00:00:00,2008-03-19 00:00:00,1,0.67,0,118,0.67,79.06,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000895686,Young Families,2,Less Affluent,0,2006-06-08 00:00:00,2008-04-14 00:00:00,7,265.84,96.57142857,768,37.97714286,29166.44571,0.714285714,0.142857143,0.142857143,0.285714286,0.428571429,0.142857143,0.142857143,0.428571429,0.285714286,0.285714286,0,0.428571429,0,0.428571429,0.142857143,0
CUST0000896246,Other,5,Mid Market,1,2006-09-06 00:00:00,2008-06-27 00:00:00,6,64.82,110,678,10.80333333,7324.66,0,0.833333333,0.166666667,0.166666667,0.5,0.333333333,0,0,1,0,0,0.833333333,0,0.166666667,0,0
CUST0000896285,OA,1,Mid Market,1,2007-07-06 00:00:00,2007-09-30 00:00:00,3,4.07,28.66666667,375,1.356666667,508.75,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000896306,Other,5,UP Market,2,2006-04-13 00:00:00,2008-07-03 00:00:00,45,668.13,18.04444444,824,14.84733333,12234.20267,0.6,0.2,0.2,0,0.333333333,0.533333333,0.133333333,0.022222222,0.244444444,0.6,0.133333333,0.311111111,0.177777778,0.377777778,0,0.133333333
CUST0000896914,Other,5,Mid Market,1,2006-04-16 00:00:00,2008-06-24 00:00:00,25,99.52,32,821,3.9808,3268.2368,0.04,0.48,0.48,0.56,0.4,0.04,0,0,0.8,0.2,0,0.64,0.16,0.12,0.08,0
CUST0000896961,Young Adults,0,UP Market,2,2006-04-27 00:00:00,2008-04-15 00:00:00,20,13.07,35.95,810,0.6535,529.335,0,0,1,0,1,0,0,0,1,0,0,0,0.1,0.1,0.8,0
CUST0000896966,Young Adults,0,Less Affluent,0,2006-08-27 00:00:00,2008-06-16 00:00:00,19,766.74,34.68421053,688,40.35473684,27764.05895,0.789473684,0.210526316,0,0.157894737,0.736842105,0.052631579,0.052631579,0.631578947,0.210526316,0.157894737,0,0.368421053,0.105263158,0.473684211,0.052631579,0
CUST0000897098,Young Adults,0,UP Market,2,2007-06-18 00:00:00,2007-06-18 00:00:00,1,1.28,0,393,1.28,503.04,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000897241,Other,5,Mid Market,1,2008-02-03 00:00:00,2008-02-03 00:00:00,1,2.34,0,163,2.34,381.42,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000898638,Other,5,Less Affluent,0,2006-06-13 00:00:00,2008-06-13 00:00:00,130,1182.21,5.623076923,763,9.093923077,6938.663308,0.453846154,0.4,0.146153846,0.546153846,0.369230769,0.061538462,0.023076923,0.061538462,0.546153846,0.376923077,0.015384615,0.623076923,0.092307692,0.246153846,0.023076923,0.015384615
CUST0000899336,Young Adults,0,Mid Market,1,2006-12-15 00:00:00,2008-06-08 00:00:00,14,669.02,38.64285714,578,47.78714286,27620.96857,0.857142857,0,0.142857143,0,0.857142857,0.142857143,0,0.785714286,0.142857143,0.071428571,0,0.357142857,0,0.642857143,0,0
CUST0000899358,Older Adults,3,Less Affluent,0,2006-08-07 00:00:00,2008-06-20 00:00:00,29,399.82,23.55172414,708,13.78689655,9761.122759,0.517241379,0.482758621,0,0.379310345,0.551724138,0.034482759,0.034482759,0.103448276,0.172413793,0.724137931,0,0.655172414,0.034482759,0.275862069,0.034482759,0
CUST0000899418,Other,5,Mid Market,1,2006-04-12 00:00:00,2008-06-23 00:00:00,69,758.94,11.63768116,825,10.99913043,9074.282609,0.376811594,0.420289855,0.202898551,0.188405797,0.579710145,0.231884058,0,0.057971014,0.52173913,0.420289855,0,0.565217391,0.072463768,0.275362319,0.086956522,0
CUST0000899455,Other,5,Less Affluent,0,2006-04-30 00:00:00,2006-04-30 00:00:00,1,27.72,0,807,27.72,22370.04,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000899463,Other,5,Less Affluent,0,2006-12-11 00:00:00,2006-12-11 00:00:00,1,34.27,0,582,34.27,19945.14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000899822,Young Adults,0,Mid Market,1,2006-04-16 00:00:00,2008-06-14 00:00:00,49,599.39,16.12244898,821,12.23244898,10042.84061,0.387755102,0.081632653,0.530612245,0.102040816,0.775510204,0.12244898,0,0.265306122,0.571428571,0.163265306,0,0.387755102,0.081632653,0.265306122,0.265306122,0
CUST0000899835,Young Adults,0,Mid Market,1,2006-04-12 00:00:00,2008-07-05 00:00:00,171,3653.7,4.766081871,825,21.36666667,17627.5,0.584795322,0.245614035,0.169590643,0.128654971,0.707602339,0.157894737,0.005847953,0.192982456,0.34502924,0.461988304,0,0.473684211,0.187134503,0.315789474,0.023391813,0
CUST0000899898,Other,5,UP Market,2,2006-09-05 00:00:00,2006-09-05 00:00:00,1,8.65,0,679,8.65,5873.35,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000900749,OA,1,UP Market,2,2006-09-22 00:00:00,2008-06-20 00:00:00,58,376.85,10.98275862,662,6.497413793,4301.287931,0.086206897,0.637931034,0.275862069,0.017241379,0.655172414,0.206896552,0.120689655,0.017241379,0.775862069,0.086206897,0.120689655,0.379310345,0.362068966,0.086206897,0.051724138,0.120689655
CUST0000900813,Other,5,Mid Market,1,2006-05-29 00:00:00,2006-05-29 00:00:00,1,0.26,0,778,0.26,202.28,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000901001,Pensioners,4,Mid Market,1,2007-09-10 00:00:00,2007-09-10 00:00:00,1,10.39,0,309,10.39,3210.51,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000901270,Other,5,Less Affluent,0,2006-10-02 00:00:00,2008-05-12 00:00:00,3,22.6,196,652,7.533333333,4911.733333,0,1,0,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,0,1,0,0,0,0
CUST0000901660,Other,5,Unclas,3,2006-10-03 00:00:00,2008-05-18 00:00:00,2,9.12,296.5,651,4.56,2968.56,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST0000902020,Young Adults,0,UP Market,2,2006-08-21 00:00:00,2006-08-21 00:00:00,1,1.99,0,694,1.99,1381.06,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000902099,OA,1,UP Market,2,2006-11-26 00:00:00,2007-01-16 00:00:00,2,3.49,25.5,597,1.745,1041.765,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5
CUST0000902177,Other,5,Mid Market,1,2007-11-11 00:00:00,2008-06-22 00:00:00,13,78.32,17.23076923,247,6.024615385,1488.08,0,0.384615385,0.615384615,0.384615385,0.615384615,0,0,0,1,0,0,0.307692308,0.230769231,0.230769231,0.230769231,0
CUST0000902247,Young Adults,0,Mid Market,1,2006-08-01 00:00:00,2006-08-01 00:00:00,1,25.08,0,714,25.08,17907.12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000902434,Young Families,2,UP Market,2,2006-06-15 00:00:00,2008-06-10 00:00:00,3,49.82,242,761,16.60666667,12637.67333,0.666666667,0,0.333333333,1,0,0,0,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,0
CUST0000903129,Young Adults,0,Mid Market,1,2006-12-14 00:00:00,2006-12-14 00:00:00,1,3.54,0,579,3.54,2049.66,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000903655,Young Families,2,Mid Market,1,2006-12-25 00:00:00,2006-12-25 00:00:00,1,181.97,0,568,181.97,103358.96,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000903806,Young Families,2,Mid Market,1,2006-11-05 00:00:00,2008-05-27 00:00:00,11,225.87,51.72727273,618,20.53363636,12689.78727,0.454545455,0.454545455,0.090909091,0,0.454545455,0.545454545,0,0,0.545454545,0.454545455,0,0.636363636,0.272727273,0,0.090909091,0
CUST0000903846,OA,1,UP Market,2,2006-05-16 00:00:00,2008-06-18 00:00:00,31,499.57,24.64516129,791,16.11516129,12747.09258,0.709677419,0.161290323,0.129032258,0.064516129,0.193548387,0.709677419,0.032258065,0.064516129,0.290322581,0.612903226,0.032258065,0.677419355,0.129032258,0.161290323,0,0.032258065
CUST0000903937,Other,5,UP Market,2,2007-04-14 00:00:00,2008-06-09 00:00:00,3,8.67,140.6666667,458,2.89,1323.62,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,0,1,0,0,0,0
CUST0000903962,Young Families,2,Mid Market,1,2007-02-27 00:00:00,2007-02-27 00:00:00,1,1.16,0,504,1.16,584.64,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000904289,Older Adults,3,Less Affluent,0,2007-06-24 00:00:00,2008-05-26 00:00:00,32,153.85,10.53125,387,4.8078125,1860.623438,0.0625,0.625,0.3125,0.75,0.21875,0.03125,0,0.03125,0.90625,0.0625,0,0.53125,0.15625,0.28125,0.03125,0
CUST0000904346,Young Families,2,Mid Market,1,2007-04-24 00:00:00,2008-05-28 00:00:00,4,42.3,100,448,10.575,4737.6,0.25,0,0.75,0,0.5,0,0.5,0,0.75,0.25,0,0.25,0.25,0,0.5,0
CUST0000904510,Other,5,Less Affluent,0,2006-10-29 00:00:00,2008-06-14 00:00:00,10,8.29,59.4,625,0.829,518.125,0,0,1,0.1,0.9,0,0,0,1,0,0,0.4,0.6,0,0,0
CUST0000905298,Other,5,Mid Market,1,2006-08-31 00:00:00,2008-06-15 00:00:00,3,39.17,218,684,13.05666667,8930.76,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000905989,Other,5,UP Market,2,2006-05-07 00:00:00,2008-04-30 00:00:00,4,59.31,181,800,14.8275,11862,0.5,0.5,0,0.5,0.25,0.25,0,0,0,1,0,0.25,0.75,0,0,0
CUST0000906002,Other,5,Mid Market,1,2006-09-04 00:00:00,2008-05-13 00:00:00,13,171.83,47.46153846,680,13.21769231,8988.030769,0.230769231,0.076923077,0.692307692,0,1,0,0,0,0.769230769,0.230769231,0,0.076923077,0.923076923,0,0,0
CUST0000906157,Other,5,Mid Market,1,2006-04-12 00:00:00,2008-06-29 00:00:00,156,1296.76,5.185897436,825,8.312564103,6857.865385,0.025641026,0.615384615,0.358974359,0,0.852564103,0.134615385,0.012820513,0,0.91025641,0.057692308,0.032051282,0.371794872,0.506410256,0.08974359,0,0.032051282
CUST0000906450,Other,5,Mid Market,1,2006-04-16 00:00:00,2008-07-06 00:00:00,79,1020.25,10.27848101,821,12.91455696,10602.85127,0.303797468,0.455696203,0.240506329,0.101265823,0.632911392,0.253164557,0.012658228,0.088607595,0.569620253,0.341772152,0,0.670886076,0.063291139,0.227848101,0.037974684,0
CUST0000906715,Pensioners,4,UP Market,2,2007-10-24 00:00:00,2008-04-02 00:00:00,2,10.15,80.5,265,5.075,1344.875,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0
CUST0000906935,Other,5,Less Affluent,0,2008-01-31 00:00:00,2008-05-18 00:00:00,6,214.81,18,166,35.80166667,5943.076667,1,0,0,0.833333333,0.166666667,0,0,0.666666667,0,0.333333333,0,0,0.833333333,0.166666667,0,0
CUST0000906997,Young Families,2,Mid Market,1,2006-06-22 00:00:00,2008-05-31 00:00:00,25,1134.99,28.36,754,45.3996,34231.2984,0.72,0.12,0.16,0.12,0.72,0.12,0.04,0.6,0.28,0.12,0,0.48,0.2,0.28,0.04,0
CUST0000907325,OA,1,Mid Market,1,2006-07-28 00:00:00,2008-05-24 00:00:00,3,15.46,222,718,5.153333333,3700.093333,0,1,0,0.333333333,0.666666667,0,0,0,1,0,0,0.333333333,0.666666667,0,0,0
CUST0000907710,OA,1,Mid Market,1,2006-10-20 00:00:00,2008-02-29 00:00:00,6,321.13,82.83333333,634,53.52166667,33932.73667,1,0,0,0,1,0,0,0.166666667,0,0.833333333,0,0.833333333,0,0.166666667,0,0
CUST0000907877,Other,5,UP Market,2,2007-02-19 00:00:00,2007-02-19 00:00:00,1,0.41,0,512,0.41,209.92,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000908339,Other,5,Less Affluent,0,2006-08-29 00:00:00,2008-01-08 00:00:00,4,33.49,124.25,686,8.3725,5743.535,0.25,0.75,0,1,0,0,0,0,0.25,0.75,0,0.5,0.25,0.25,0,0
CUST0000909229,Young Adults,0,Mid Market,1,2007-07-17 00:00:00,2008-04-08 00:00:00,5,63.3,53.2,364,12.66,4608.24,0.2,0.8,0,0.2,0.2,0.6,0,0,0.8,0.2,0,0.6,0,0,0.4,0
CUST0000909859,Older Adults,3,Mid Market,1,2006-08-25 00:00:00,2008-07-06 00:00:00,23,483.76,29.60869565,690,21.03304348,14512.8,0.52173913,0.391304348,0.086956522,0.260869565,0.47826087,0.260869565,0,0.173913043,0.347826087,0.47826087,0,0.47826087,0.173913043,0.347826087,0,0
CUST0000910052,Other,5,Unclas,3,2006-06-15 00:00:00,2006-06-15 00:00:00,1,3.02,0,761,3.02,2298.22,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000911775,Young Families,2,UP Market,2,2006-09-07 00:00:00,2008-07-06 00:00:00,7,68.25,95.42857143,677,9.75,6600.75,0.285714286,0.428571429,0.285714286,0,1,0,0,0,0.714285714,0.285714286,0,0.142857143,0.571428571,0.142857143,0.142857143,0
CUST0000911821,Young Families,2,UP Market,2,2006-10-27 00:00:00,2008-06-21 00:00:00,4,13.14,150.75,627,3.285,2059.695,0,0.5,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000912102,Pensioners,4,UP Market,2,2006-04-12 00:00:00,2008-06-29 00:00:00,26,380.2,31.11538462,825,14.62307692,12064.03846,0.653846154,0.307692308,0.038461538,0.076923077,0.230769231,0.692307692,0,0.115384615,0.115384615,0.769230769,0,0.807692308,0,0.192307692,0,0
CUST0000912103,Other,5,UP Market,2,2006-05-27 00:00:00,2008-06-10 00:00:00,3,146.32,248.3333333,780,48.77333333,38043.2,0.666666667,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0,0,0,0.666666667,0.333333333,0
